queryid,rptno,TransactionType,ForwardType,SettlementType,PositionDate,Entity,EntityGroup1,EntityGroup2,Counterparty,CounterpartyGroup1,CounterpartyGroup2,Instrument,InstrumentGroup1,CcyPair,DealNo,DealId,DealSide,PayorReceive,CashFlowDate,CashflowType,Currency,ValuationModel,MarketValue,BaseCcy,BaseMV,FaceValue,PrincipalOutstanding,BPDelta,BPGamma,IRR,MacaulayDuration,ModifiedDuration,Theta,Convexity,SpotRate,SpotFactor,FwdRate,FwdFactor,ZeroRate,CurrencyDF,BaseDF,DiscountYieldCurve,DealDate,MaturityDate,TermofDeal,DaystoMaturity,TimeProfile,TimeProfileStart,TimeProfileEnd,TimeBucket
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Bank of America,USA Counterparties,None,FX Forward,FORWARD,USD/EUR,1572,5149,1,REC,11 March 2012,FX Principal,USD,FORWARD,1218657.65,USD,1218657.65,1218657.65,1218657.65,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,2 March 2012,11 March 2012,9,2,Monthly 1,9 March 2012,1 April 2012,1 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Bank of America,USA Counterparties,None,FX Forward,FORWARD,USD/EUR,1572,5149,2,PAY,11 March 2012,FX Principal,EUR,FORWARD,-1000000,USD,-1330671.989,-1000000,-1000000,0,0,0,0,0,0,0,0.752,1.329787234,0.7515,1.330671989,0,0,0,NOT NEEDED,2 March 2012,11 March 2012,9,2,Monthly 1,9 March 2012,1 April 2012,1 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Bank of America,USA Counterparties,None,FX Forward,FORWARD,USD/EUR,1573,5151,1,REC,17 March 2012,FX Principal,USD,FORWARD,180831.83,USD,180831.83,180831.83,180831.83,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,8 March 2012,17 March 2012,9,8,Monthly 1,9 March 2012,1 April 2012,1 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Bank of America,USA Counterparties,None,FX Forward,FORWARD,USD/EUR,1573,5151,2,PAY,17 March 2012,FX Principal,EUR,FORWARD,-150000,USD,-199707.954,-150000,-150000,0,0,0,0,0,0,0,0.752,1.329787234,0.751096774,1.33138636,0,0,0,NOT NEEDED,8 March 2012,17 March 2012,9,8,Monthly 1,9 March 2012,1 April 2012,1 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Bank of America,USA Counterparties,None,FX Forward,FORWARD,USD/EUR,1574,5153,1,REC,18 March 2012,FX Principal,USD,FORWARD,9093389.11,USD,9093389.11,9093389.11,9093389.11,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,9 March 2012,18 March 2012,9,9,Monthly 1,9 March 2012,1 April 2012,1 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Bank of America,USA Counterparties,None,FX Forward,FORWARD,USD/EUR,1574,5153,2,PAY,18 March 2012,FX Principal,EUR,FORWARD,-7500000,USD,-9988400.567,-7500000,-7500000,0,0,0,0,0,0,0,0.752,1.329787234,0.750870968,1.331786742,0,0,0,NOT NEEDED,9 March 2012,18 March 2012,9,9,Monthly 1,9 March 2012,1 April 2012,1 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Bank of America,USA Counterparties,None,FX Forward,FORWARD,USD/EUR,1575,5155,1,REC,12 March 2012,FX Principal,USD,FORWARD,6095628.22,USD,6095628.22,6095628.22,6095628.22,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,5 March 2012,12 March 2012,7,3,Monthly 1,9 March 2012,1 April 2012,1 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Bank of America,USA Counterparties,None,FX Forward,FORWARD,USD/EUR,1575,5155,2,PAY,12 March 2012,FX Principal,EUR,FORWARD,-5000000,USD,-6651147.323,-5000000,-5000000,0,0,0,0,0,0,0,0.752,1.329787234,0.75175,1.330229465,0,0,0,NOT NEEDED,5 March 2012,12 March 2012,7,3,Monthly 1,9 March 2012,1 April 2012,1 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Bank of America,USA Counterparties,None,FX Forward,FORWARD,USD/EUR,1576,5157,1,REC,12 March 2012,FX Principal,USD,FORWARD,9749261.19,USD,9749261.19,9749261.19,9749261.19,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,5 March 2012,12 March 2012,7,3,Monthly 1,9 March 2012,1 April 2012,1 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Bank of America,USA Counterparties,None,FX Forward,FORWARD,USD/EUR,1576,5157,2,PAY,12 March 2012,FX Principal,EUR,FORWARD,-8000000,USD,-10641835.72,-8000000,-8000000,0,0,0,0,0,0,0,0.752,1.329787234,0.75175,1.330229465,0,0,0,NOT NEEDED,5 March 2012,12 March 2012,7,3,Monthly 1,9 March 2012,1 April 2012,1 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Bank of America,USA Counterparties,None,FX Forward,FORWARD,USD/EUR,1577,5159,1,REC,17 March 2012,FX Principal,USD,FORWARD,1205545.51,USD,1205545.51,1205545.51,1205545.51,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,7 March 2012,17 March 2012,10,8,Monthly 1,9 March 2012,1 April 2012,1 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Bank of America,USA Counterparties,None,FX Forward,FORWARD,USD/EUR,1577,5159,2,PAY,17 March 2012,FX Principal,EUR,FORWARD,-1000000,USD,-1331386.36,-1000000,-1000000,0,0,0,0,0,0,0,0.752,1.329787234,0.751096774,1.33138636,0,0,0,NOT NEEDED,7 March 2012,17 March 2012,10,8,Monthly 1,9 March 2012,1 April 2012,1 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Bank of America,USA Counterparties,None,FX Forward,FORWARD,USD/EUR,1578,5161,1,REC,17 March 2012,FX Principal,USD,FORWARD,303112.97,USD,303112.97,303112.97,303112.97,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,8 March 2012,17 March 2012,9,8,Monthly 1,9 March 2012,1 April 2012,1 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Bank of America,USA Counterparties,None,FX Forward,FORWARD,USD/EUR,1578,5161,2,PAY,17 March 2012,FX Principal,EUR,FORWARD,-250000,USD,-332846.5899,-250000,-250000,0,0,0,0,0,0,0,0.752,1.329787234,0.751096774,1.33138636,0,0,0,NOT NEEDED,8 March 2012,17 March 2012,9,8,Monthly 1,9 March 2012,1 April 2012,1 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Bank of America,USA Counterparties,None,FX Forward,FORWARD,USD/EUR,1579,5163,1,REC,18 March 2012,FX Principal,USD,FORWARD,297619.05,USD,297619.05,297619.05,297619.05,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,9 March 2012,18 March 2012,9,9,Monthly 1,9 March 2012,1 April 2012,1 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Bank of America,USA Counterparties,None,FX Forward,FORWARD,USD/EUR,1579,5163,2,PAY,18 March 2012,FX Principal,EUR,FORWARD,-250000,USD,-332946.6856,-250000,-250000,0,0,0,0,0,0,0,0.752,1.329787234,0.750870968,1.331786742,0,0,0,NOT NEEDED,9 March 2012,18 March 2012,9,9,Monthly 1,9 March 2012,1 April 2012,1 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/EUR,653,3106,1,REC,5 March 2016,FX Principal,EUR,FORWARD,3559500,USD,4902609.137,3559500,3559500,0,0,0,0,0,0,0,0.752,1.329787234,0.726041971,1.377330843,0,0,0,NOT NEEDED,5 March 2012,5 March 2016,1461,1457,Monthly 49,2 March 2016,1 April 2016,49 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/EUR,653,3106,2,PAY,5 March 2016,FX Principal,AUD,FORWARD,-7000000,USD,-5067049.33,-7000000,-7000000,0,0,0,0,0,0,0,0.715,0.715,0.72386419,0.72386419,0,0,0,NOT NEEDED,5 March 2012,5 March 2016,1461,1457,Monthly 49,2 March 2016,1 April 2016,49 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/EUR,654,3109,1,REC,5 March 2016,FX Principal,EUR,FORWARD,3559500,USD,4902609.137,3559500,3559500,0,0,0,0,0,0,0,0.752,1.329787234,0.726041971,1.377330843,0,0,0,NOT NEEDED,5 March 2012,5 March 2016,1461,1457,Monthly 49,2 March 2016,1 April 2016,49 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/EUR,654,3109,2,PAY,5 March 2016,FX Principal,AUD,FORWARD,-7000000,USD,-5067049.33,-7000000,-7000000,0,0,0,0,0,0,0,0.715,0.715,0.72386419,0.72386419,0,0,0,NOT NEEDED,5 March 2012,5 March 2016,1461,1457,Monthly 49,2 March 2016,1 April 2016,49 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/EUR,1435,4872,1,REC,24 October 2013,FX Principal,EUR,FORWARD,3559500,USD,4868353.505,3559500,3559500,0,0,0,0,0,0,0,0.752,1.329787234,0.731150685,1.367707123,0,0,0,NOT NEEDED,5 March 2012,24 October 2013,598,594,Monthly 20,2 October 2013,1 November 2013,20 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/EUR,1435,4872,2,PAY,24 October 2013,FX Principal,AUD,FORWARD,-7000000,USD,-5048654.08,-7000000,-7000000,0,0,0,0,0,0,0,0.715,0.715,0.721236297,0.721236297,0,0,0,NOT NEEDED,5 March 2012,24 October 2013,598,594,Monthly 20,2 October 2013,1 November 2013,20 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/EUR,1436,4873,1,REC,11 February 2014,FX Principal,EUR,FORWARD,3559500,USD,4874380.956,3559500,3559500,0,0,0,0,0,0,0,0.752,1.329787234,0.730246575,1.369400465,0,0,0,NOT NEEDED,5 March 2012,11 February 2014,708,704,Monthly 24,2 February 2014,1 March 2014,24 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/EUR,1436,4873,2,PAY,11 February 2014,FX Principal,AUD,FORWARD,-7000000,USD,-5050998.782,-7000000,-7000000,0,0,0,0,0,0,0,0.715,0.715,0.721571255,0.721571255,0,0,0,NOT NEEDED,5 March 2012,11 February 2014,708,704,Monthly 24,2 February 2014,1 March 2014,24 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,798,3541,1,REC,16 January 2013,FX Principal,AUD,FORWARD,8000000,USD,5763045.067,8000000,8000000,0,0,0,0,0,0,0,0.715,0.715,0.720380633,0.720380633,0,0,0,NOT NEEDED,5 March 2012,16 January 2013,317,313,Monthly 11,2 January 2013,1 February 2013,11 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,798,3541,2,PAY,16 January 2013,FX Principal,USD,FORWARD,-4400000,USD,-4400000,-4400000,-4400000,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,5 March 2012,16 January 2013,317,313,Monthly 11,2 January 2013,1 February 2013,11 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,799,3540,1,REC,14 November 2012,FX Principal,AUD,FORWARD,10000000,USD,7201887.942,10000000,10000000,0,0,0,0,0,0,0,0.715,0.715,0.720188794,0.720188794,0,0,0,NOT NEEDED,6 March 2012,14 November 2012,253,250,Monthly 9,2 November 2012,1 December 2012,9 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,799,3540,2,PAY,14 November 2012,FX Principal,USD,FORWARD,-5500000,USD,-5500000,-5500000,-5500000,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,6 March 2012,14 November 2012,253,250,Monthly 9,2 November 2012,1 December 2012,9 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,800,3542,1,REC,9 May 2012,FX Principal,AUD,FORWARD,16500000,USD,11454193.55,16500000,16500000,0,0,0,0,0,0,0,0.715,0.715,0.694193548,0.694193548,0,0,0,NOT NEEDED,15 February 2012,9 May 2012,84,61,Monthly 3,2 May 2012,1 June 2012,3 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,800,3542,2,PAY,9 May 2012,FX Principal,USD,FORWARD,-9075000,USD,-9075000,-9075000,-9075000,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,15 February 2012,9 May 2012,84,61,Monthly 3,2 May 2012,1 June 2012,3 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,801,3543,1,REC,5 May 2013,FX Principal,AUD,FORWARD,10000000,USD,7207125.457,10000000,10000000,0,0,0,0,0,0,0,0.715,0.715,0.720712546,0.720712546,0,0,0,NOT NEEDED,5 March 2012,5 May 2013,426,422,Monthly 15,2 May 2013,1 June 2013,15 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,801,3543,2,PAY,5 May 2013,FX Principal,USD,FORWARD,-5500000,USD,-5500000,-5500000,-5500000,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,5 March 2012,5 May 2013,426,422,Monthly 15,2 May 2013,1 June 2013,15 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,803,3551,1,REC,5 May 2013,FX Principal,AUD,FORWARD,10000000,USD,7207125.457,10000000,10000000,0,0,0,0,0,0,0,0.715,0.715,0.720712546,0.720712546,0,0,0,NOT NEEDED,5 March 2012,5 May 2013,426,422,Monthly 15,2 May 2013,1 June 2013,15 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,803,3551,2,PAY,5 May 2013,FX Principal,USD,FORWARD,-5500000,USD,-5500000,-5500000,-5500000,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,5 March 2012,5 May 2013,426,422,Monthly 15,2 May 2013,1 June 2013,15 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,1406,4842,1,REC,15 May 2013,FX Principal,AUD,FORWARD,10000000,USD,7207429.963,10000000,10000000,0,0,0,0,0,0,0,0.715,0.715,0.720742996,0.720742996,0,0,0,NOT NEEDED,7 March 2012,15 May 2013,434,432,Monthly 15,2 May 2013,1 June 2013,15 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,1406,4842,2,PAY,15 May 2013,FX Principal,USD,FORWARD,-5500000,USD,-5500000,-5500000,-5500000,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,7 March 2012,15 May 2013,434,432,Monthly 15,2 May 2013,1 June 2013,15 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,1407,4843,1,REC,15 May 2013,FX Principal,AUD,FORWARD,10000000,USD,7207429.963,10000000,10000000,0,0,0,0,0,0,0,0.715,0.715,0.720742996,0.720742996,0,0,0,NOT NEEDED,8 March 2012,15 May 2013,433,432,Monthly 15,2 May 2013,1 June 2013,15 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,1407,4843,2,PAY,15 May 2013,FX Principal,USD,FORWARD,-5500000,USD,-5500000,-5500000,-5500000,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,8 March 2012,15 May 2013,433,432,Monthly 15,2 May 2013,1 June 2013,15 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,1408,4844,1,REC,13 March 2013,FX Principal,AUD,FORWARD,10000000,USD,7205511.571,10000000,10000000,0,0,0,0,0,0,0,0.715,0.715,0.720551157,0.720551157,0,0,0,NOT NEEDED,9 March 2012,13 March 2013,369,369,Monthly 13,2 March 2013,1 April 2013,13 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,1408,4844,2,PAY,13 March 2013,FX Principal,USD,FORWARD,-5500000,USD,-5500000,-5500000,-5500000,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,9 March 2012,13 March 2013,369,369,Monthly 13,2 March 2013,1 April 2013,13 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,683,987,1,REC,30 November 2015,FX Principal,AUD,FORWARD,5000000,USD,3617859.318,5000000,5000000,0,0,0,0,0,0,0,0.715,0.715,0.723571864,0.723571864,0,0,0,NOT NEEDED,28 November 2001,30 November 2015,5115,1361,Monthly 45,2 November 2015,1 December 2015,45 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,683,987,2,PAY,30 November 2015,FX Principal,USD,FORWARD,-2567500,USD,-2567500,-2567500,-2567500,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,28 November 2001,30 November 2015,5115,1361,Monthly 45,2 November 2015,1 December 2015,45 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,717,3262,1,REC,18 September 2013,FX Principal,AUD,FORWARD,7550250,USD,5444686.676,7550250,7550250,0,0,0,0,0,0,0,0.715,0.715,0.721126675,0.721126675,0,0,0,NOT NEEDED,28 November 2001,18 September 2013,4312,558,Monthly 19,2 September 2013,1 October 2013,19 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,717,3262,2,PAY,18 September 2013,FX Principal,USD,FORWARD,-3877053.38,USD,-3877053.38,-3877053.38,-3877053.38,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,28 November 2001,18 September 2013,4312,558,Monthly 19,2 September 2013,1 October 2013,19 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,718,3263,1,REC,10 October 2012,FX Principal,AUD,FORWARD,6500000,USD,4680534.409,6500000,6500000,0,0,0,0,0,0,0,0.715,0.715,0.720082217,0.720082217,0,0,0,NOT NEEDED,28 November 2001,10 October 2012,3969,215,Monthly 8,2 October 2012,1 November 2012,8 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,718,3263,2,PAY,10 October 2012,FX Principal,USD,FORWARD,-3337750,USD,-3337750,-3337750,-3337750,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,28 November 2001,10 October 2012,3969,215,Monthly 8,2 October 2012,1 November 2012,8 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,719,3264,1,REC,30 November 2015,FX Principal,AUD,FORWARD,5000000,USD,3617859.318,5000000,5000000,0,0,0,0,0,0,0,0.715,0.715,0.723571864,0.723571864,0,0,0,NOT NEEDED,28 November 2001,30 November 2015,5115,1361,Monthly 45,2 November 2015,1 December 2015,45 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,719,3264,2,PAY,30 November 2015,FX Principal,USD,FORWARD,-2567500,USD,-2567500,-2567500,-2567500,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,28 November 2001,30 November 2015,5115,1361,Monthly 45,2 November 2015,1 December 2015,45 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,737,3388,1,REC,30 November 2015,FX Principal,AUD,FORWARD,5000000,USD,3617859.318,5000000,5000000,0,0,0,0,0,0,0,0.715,0.715,0.723571864,0.723571864,0,0,0,NOT NEEDED,28 November 2001,30 November 2015,5115,1361,Monthly 45,2 November 2015,1 December 2015,45 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,737,3388,2,PAY,30 November 2015,FX Principal,USD,FORWARD,-2567500,USD,-2567500,-2567500,-2567500,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,28 November 2001,30 November 2015,5115,1361,Monthly 45,2 November 2015,1 December 2015,45 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,747,3405,1,REC,30 November 2015,FX Principal,AUD,FORWARD,5000000,USD,3617859.318,5000000,5000000,0,0,0,0,0,0,0,0.715,0.715,0.723571864,0.723571864,0,0,0,NOT NEEDED,28 November 2001,30 November 2015,5115,1361,Monthly 45,2 November 2015,1 December 2015,45 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,747,3405,2,PAY,30 November 2015,FX Principal,USD,FORWARD,-2567500,USD,-2567500,-2567500,-2567500,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,28 November 2001,30 November 2015,5115,1361,Monthly 45,2 November 2015,1 December 2015,45 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,748,3441,1,REC,30 November 2015,FX Principal,AUD,FORWARD,5000000,USD,3617859.318,5000000,5000000,0,0,0,0,0,0,0,0.715,0.715,0.723571864,0.723571864,0,0,0,NOT NEEDED,28 November 2001,30 November 2015,5115,1361,Monthly 45,2 November 2015,1 December 2015,45 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,748,3441,2,PAY,30 November 2015,FX Principal,USD,FORWARD,-2567500,USD,-2567500,-2567500,-2567500,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,28 November 2001,30 November 2015,5115,1361,Monthly 45,2 November 2015,1 December 2015,45 Monthly
2956,11208,FX,Spot/Forward,Deliverable,9 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,1412,4848,1,REC,12 March 2012,FX Principal,AUD,FORWARD,5000000,USD,3579032.258,5000000,5000000,0,0,0,0,0,0,0,0.715,0.715,0.715806452,0.715806452,0,0,0,NOT NEEDED,8 March 2012,12 March 2012,4,3,Monthly 1,9 March 2012,1 April 2012,1 Monthly
